,source,source_delfy,target,target_delfy
1997,"Translate this sentence from eng to fil: As I got older, my mother and I",1.1032839377406506e-05,Tsupa Matanda Ako At Aking Mama,5.717288228844258e-06
1998,"Translate this sentence from eng to fil: You can instantly transfer the converted and downloaded videos to your mobile devices via existing Wi-Fi network, and enjoy them right away on your products that are portable.",1.8956043963823754e-06,"Maaari mong agad na ilipat ang na-convert at download na mga video sa iyong mobile device sa pamamagitan ng umiiral na Wi-Fi network, at tamasahin ang mga ito kaagad sa iyong portable na mga aparato.",1.4931644535808963e-05
1999,Translate this sentence from eng to fil: Don't change a running system?,5.732275249365597e-06,Hindi drive ng isang stick shift?,9.904093773311104e-06
2000,"Translate this sentence from eng to fil: The X-Class thus meets a wide variety of use cases - from a robust, off-road capable pick-up truck to an urban lifestyle and family vehicle.",4.530889539330608e-06,"Ang X-Class ay tumatanggap ng iba't ibang mga gamit mula sa isang matatag, off-road na may kakayahang pickup sa isang lifestyle ng lunsod at sasakyan ng pamilya.",8.262618283113316e-06
2001,"Translate this sentence from eng to fil: But, the moving spirit of all of them is My love for the Church, both teaching and militant, and My desire to help souls in their ascent towards perfection.",4.2786465710778996e-06,"Ngunit ang nagpapagalaw na espiritu ng lahat sa kanila ay ang Aking pagmamahal para sa Simbahan, kapwa nagtuturo at militante, at ang Aking mithiin na tulungan ang mga kaluluwa sa kanilang pagtaas patungo sa perpeksiyon.",1.2806900375130888e-05
2002,Translate this sentence from eng to fil: And if the theme or plugin you're currently using hasn't been updated in the last couple of years you might want to consider switching to a new one.,1.9032341943403275e-06,At kung ang tema o plugin na ginagamit mo ay kasalukuyang hindi na-update sa nakaraang ilang taon na nais mong isaalang-alang ang paglipat sa isang bago.,6.753031453928295e-06
2003,Translate this sentence from eng to fil: Don't I Have the Right to Be...,5.653468621232074e-05,Hindi ako karapat dapat...,8.520303642491059e-06
2004,"Translate this sentence from eng to fil: Then, if God wills, we will be guided.""",8.739335883717867e-06,"At katotohanang kung nanaisin ng Allah, kami ay mapapatnubayan.""",8.598578977173565e-06
2005,Translate this sentence from eng to fil: Post your predictions for all to see.,5.944031833602874e-06,post your widraw para malaman ng lahat.,1.054643300876594e-05
2006,"Translate this sentence from eng to fil: The weather may be getting colder, but your love life is heating up.",2.911127588179274e-06,"Ang panahon ay maaaring maging malamig, ngunit ang iyong buhay pag-ibig ay naghahanap mainit.",9.990371391621706e-06
2007,"Translate this sentence from eng to fil: Moreover, it is utilized to make sodium percarbonate and sodium perborate, which are additionally used in detergents as a bleaching agent.",1.1884386434520696e-05,"Bukod dito, ginagamit ito upang makagawa ng sodium percarbonate at sodium perborate, na karagdagan ay ginagamit sa mga detergents bilang isang ahente ng pagpapaputi.",9.841956114198503e-06
2008,"Translate this sentence from eng to fil: The Jews said, ""See how he loved him!""",7.520787084736393e-06,"Sinabi nga ng mga Judio, Tingnan ninyo kung gaano ang pagibig niya sa kaniya!""",2.7915252524984768e-06
2009,"Translate this sentence from eng to fil: But in reality, I wouldn't marry for money.",1.447056952896824e-06,"Ang bagay ay, hindi ko magpakasal para sa pera.",9.053478472803663e-06
2010,Translate this sentence from eng to fil: Note the temperature of the laboratory.,2.108847871786272e-05,Subaybayan ang temperatura laboratoryo.,1.3883705521690293e-06
2011,Translate this sentence from eng to fil: I hope I can find other bands such as that.,2.083332555118733e-06,Inaasahan kong makakahanap ako ng iba pang mga konsepto na gusto ng mga tao tulad ng isang ito.,1.4929399427097909e-05
2012,Translate this sentence from eng to fil: I was looking at JP.,3.496853771867764e-06,Napatingin ako kay JP.,2.2024665410597267e-05
2013,"Translate this sentence from eng to fil: have large families.""",3.5864210931831105e-05,"Lahat sila ay may malalaking pamilya.""",3.8498094113272273e-07
2014,"Translate this sentence from eng to fil: Through the power within, he will overcome indolence, outgrow ignorance, and enter the realm of wisdom.",5.79936109742643e-06,"Sa pamamagitan ng kapangyarihan sa loob, tatagumpayan niya ang kawalan ng malaswa, paglaki ng kamangmangan, at papasok sa kaharian ng karunungan.",4.439083737110214e-06
2015,Translate this sentence from eng to fil: Aid workers and civilians fled.,1.2806917964502006e-05,Nagpulasan ang sibil at mga katulong palabas ng bahay.,5.455986517206758e-06
2016,"Translate this sentence from eng to fil: It was declared at first by the Lord, and was attested to us by those who heard Him.",5.930145933462337e-06,"Ito ay ipinahayag noong una sa pamamagitan ng Panginoon, at pinatunayan sa atin ng mga nakarinig sa kanya,",1.9680799760972035e-05
2017,"Translate this sentence from eng to fil: The holocausts which the prince presents to the LORD on the sabbath shall consist of six unblemished lambs and an unblemished ram,",9.528525983443e-06,At ang handog na susunugin na ihahandog ng prinsipe sa Panginoon sa araw ng sabbath ay anim na batang tupa na walang kapintasan at isang lalaking tupang walang kapintasan;,1.724163341451989e-05
2018,"Translate this sentence from eng to fil: But I will teach him a lesson, and",6.600377907185675e-06,Natuturuan ko pa nman sila ng leksyon at,1.1654748185101673e-05
2019,Translate this sentence from eng to fil: We ended up playing minute to win it.,2.2857994702609427e-06,Kailan lang nag-Minute To Win It kami e.,5.4132495431885e-06
2020,Translate this sentence from eng to fil: They left for the feast.,4.2302145275259495e-06,"Sila ay umalis, para sa kapistahan.",1.1383503259356195e-05
2021,Translate this sentence from eng to fil: game dev story (iphone),8.353831693089249e-06,Game Dev Story   (← mga ugnay _ baguhin),1.128582816413373e-05
2022,"Translate this sentence from eng to fil: Applications may be filed from Mondays to Saturdays, including holidays, from 8 A.M. to 5 P.M. at the Office of the Election Officer or any satellite registration site in the locality where the registrant resides.",7.263390949434667e-06,"Maaaring magparehistro mula Lunes hanggang Sabado, maski holiday, mula 8:00 ng umaga hanggang 5:00 ng hapon sa Office of the Election Officer o anumang satellite registration site sa lokalidad kung saan nakatira ang magpaparehistro.",6.5389018387427245e-06
2023,"Translate this sentence from eng to fil: follicles and prevents re-growth effectively,meanwhile avoiding injury to the surrounding tissue.",1.4653966320353674e-05,"follicles at pinipigilan ang muling paglago mabisa, samantala pag-iwas sa pinsala sa nakapaligid na tissue.",4.471624300877955e-06
2024,"Translate this sentence from eng to fil: There will be three Presidential debates, one Vice Presidential debate.",9.650014420569886e-06,So tatlong presidential debate at isang vice presidential debate.,1.1635386088306113e-05
2025,Translate this sentence from eng to fil: I appeal to our young men.,6.35659685997594e-06,Akoy nagsusumamo sa mga kabataan natin.,5.680287810946756e-06
2026,Translate this sentence from eng to fil: I can somehow relate to this post.,1.5249883962519191e-05,"Actually, nakaka-relate ako sa post na ito somehow.",1.215928106733387e-05
2027,Translate this sentence from eng to fil: Add another moving average on the chart.,2.6750285940069037e-06,Magdagdag ng isa pang moving average sa tsart.,1.234412399429909e-06
2028,Translate this sentence from eng to fil: people of God: Hebrews 4:9; I Peter 2:9-10,1.1061112050917142e-05,Ang Bayan ng Dios:  Hebreo 4:9; I Pedro 2:9-10,5.593810445580361e-06
2029,"Translate this sentence from eng to fil: Hemda, I believe that you had visited the Pt.",7.070962569731719e-06,"Carnation, akala ko nandito ka sa PP.",7.724017892386712e-06
2030,Translate this sentence from eng to fil: I'm not sure I know you but welcome back,1.4201821507138228e-07,i'm not sure i know you but welcome back sa loob ng isang taon na ang nakalipas,2.3170758191671837e-05
2031,"Translate this sentence from eng to fil: The relative humidity of a normal domestic environment is likely to range between 35% and 65% over a yearly cycle, and wood floors will shrink and swell in response to these conditions.",5.1559917953097035e-06,"Kamag-anak halumigmig ng isang normal na domestic kapaligiran ay malamang na saklaw sa pagitan ng 35% at 65% sa loob ng isang taon-taon na cycle, at kahoy na sahig ay pag-urong at malalaking alon bilang tugon sa mga kundisyon na ito.",9.017176039895562e-06
2032,Translate this sentence from eng to fil: But for me it had another meaning.,1.8513886270846608e-06,"Ngunit para sa akin, may iba pa itong kahulugan.",8.366639703207747e-07
2033,"Translate this sentence from eng to fil: A long time, my friend.",4.0298253100839474e-05,"malaon na, kaibigan.",1.1360404856654745e-05
2034,"Translate this sentence from eng to fil: But this ""today"" is my every day.",1.9792078322978348e-05,"'Yun 'yung ""araw ko"" na pwede kong araw-arawin.",4.267297573618095e-06
2035,Translate this sentence from eng to fil: What similarities and differences exist in their theories?,1.0671629595784202e-05,Anong pagkakatulad at pagkakaiba ang mayroon sa kanilang mga teorya?,7.902966074541446e-06
2036,Translate this sentence from eng to fil: Allah will make easy for him standing on the Day of Judgment.,4.450205451823742e-06,At sasabihin niya sa Allah na gawing madali ang pagdating ng Araw ng Paghuhukom.,1.555188721324611e-05
2037,Translate this sentence from eng to fil: The law of Creation had not changed.,1.6352450862142041e-06,Hindi nagbabago ang batas ng Lumikha.,7.991269337906851e-06
2038,"Translate this sentence from eng to fil: 3 But I have sent the brothers that our boasting on your behalf may not be in vain in this respect, that, just as I said, you may be prepared, 4 so that I won't by any means, if there come with me any of Macedonia and find you unprepared, we (to say nothing of you) should be disappointed in this confidence.",2.1582801124638615e-06,"3 Datapuwa't sinugo ko ang mga kapatid, upang ang aming pagmamapuri dahil sa inyo ay huwag mawalan ng kabuluhan sa bagay na ito; na, ayon sa aking sinabi, kayo'y mangakapaghanda: 4 Baka sakaling sa anomang paraan kung magsirating na kasama ko ang ilang taga Macedonia at kayo'y maratnang hindi nangahahanda, kami (upang huwag sabihing kayo) ay mangapahiya sa pagkakatiwalang ito.",8.111383088177184e-06
2039,"Translate this sentence from eng to fil: Wish I was in it, you mean.",7.217502859446557e-06,"Ang gusto ko, kasama ka.",6.425566739982773e-05
2040,Translate this sentence from eng to fil: What about the possibility of change?,5.059635372311462e-06,Paano ang posibilidad ng pagbabago?,7.522891278921731e-06
2041,Translate this sentence from eng to fil: There's also a heat option.,3.5978041422187192e-06,May warm din na option.,1.7619732328477813e-05
2042,"Translate this sentence from eng to fil: uniCenta oPOS is a totally free robust, commercial-grade, business-ready Point of Sale (POS) and its Free to Download, Free to Use and Free to Own.",8.60850767215707e-06,"uniCenta oPOS ay isang libre matatag, komersyal-grade, handa-sa-negosyo Point of Sale (POS) at ito ay libreng i-download, ang libreng upang Gamitin ang libreng at sa sarili.",7.515429898903443e-06
2043,"Translate this sentence from eng to fil: Then he broke it and began to eat"" (Acts 27:35 NIV).",8.335285767080739e-06,"Ito'y kanyang pinagputul-putol at nagsimulang kumain"" (Mga gawa 27:35).",7.645233658375579e-06
2044,Translate this sentence from eng to fil: Are you getting on the road with us? - I'm ready.,1.4322043178249436e-05,Nasan ka? kasama ka ba namin sa pagtahak sa matuwid na daan?,5.690143893421353e-06
2045,"Translate this sentence from eng to fil: The city of Jinan has 72 names of springs, every family spring water, households weeping willow, with beautiful scenery, and the world famous.",8.73993066165577e-06,"Ang lungsod ng Jinan ay may 72 mga pangalan ng springs, bawa't angkan spring water, kabahayan iyak wilow, na may mga magagandang tanawin, at sa mundo sikat.",6.628224794884676e-06
2046,"Translate this sentence from eng to fil: ""Nicky, are you kidding me?",8.908276824506357e-06,"""Nicco, nagbibiro ka lang di ba?",7.217666037285333e-06
2047,"Translate this sentence from eng to fil: The day I met him, I could see the strain he had suffered.",4.490746651043066e-06,"Sa pagkakataong nakita ko siya, naramdaman ko ang bigat ng dinadala niya.",1.294956471403334e-05
2048,Translate this sentence from eng to fil: Is it going to be in a bag?,1.6518294648676128e-05,Magiging maleta na?,1.1360404856654745e-05
